planet,Study_area,win_start,n_months,truth_trend_cmyr
graded_floor_v3,Central Mississippi Embayment (Mississippi Embayment),2005,109,-1.7030135912987667
graded_floor_v3,Central Mississippi Embayment (Mississippi Embayment),2006,105,-1.776621431195632
graded_floor_v3,Central Mississippi Embayment (Mississippi Embayment),2007,101,-1.9285806180862914
graded_floor_v3,Central Mississippi Embayment (Mississippi Embayment),2008,92,-1.9788166132228429
graded_floor_v3,Central Mississippi Embayment (Mississippi Embayment),2009,88,-1.6876434000035354
graded_floor_v3,Central Mississippi Embayment (Mississippi Embayment),2010,88,-0.9846487945517661
graded_floor_v3,Central Mississippi Embayment (Mississippi Embayment),2011,89,-1.4511104102371093
graded_floor_v3,Central Mississippi Embayment (Mississippi Embayment),2012,91,-1.8081983695014259
graded_floor_v3,Central Mississippi Embayment (Mississippi Embayment),2013,94,-2.4090189292922277
graded_floor_v3,Central Mississippi Embayment (Mississippi Embayment),2014,97,-2.6860778728761217
graded_floor_v3,Central Mississippi Embayment (Mississippi Embayment),2015,99,-2.824197245623587
graded_floor_v3,Central Mississippi Embayment (Mississippi Embayment),2016,100,-3.003612505132806
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2002,114,-0.2738813129674568
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2003,113,-0.3687323010607361
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2004,111,-0.7038277442062199
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2005,109,-0.9887259744257986
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2006,105,-1.2582596070749787
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2007,101,-1.066882366833613
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2008,92,-1.2428881606794013
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2009,88,-1.3627590001961272
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2010,88,-1.1538629014489559
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2011,89,-0.5978148237438935
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2012,91,0.048982481835128204
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2013,94,0.3548107336979504
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2014,97,0.34573223384395857
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2015,99,0.1279907222424092
graded_floor_v3,Northern Karoo Basin (Main Karoo Basin),2016,100,0.04661736659323327
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2002,114,0.6450233603000749
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2003,113,-0.028086005002273557
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2004,111,-0.3650432581526491
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2005,109,0.008675563096931153
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2006,105,-0.4060728408234361
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2007,101,-0.6890141896931293
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2008,92,-0.8107711910338289
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2009,88,-0.26585482562489765
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2010,88,0.4095252823488994
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2011,89,0.5834364460911817
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2012,91,0.3167620307358838
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2013,94,-0.7430858574056206
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2014,97,-1.55969727592717
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2015,99,-1.665702321570814
graded_floor_v3,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),2016,100,-1.8481594153908056
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2002,114,-0.28620585402882837
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2003,113,-0.7009721629438875
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2004,111,-0.9778484803120842
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2005,109,-1.122490971899709
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2006,105,-1.409249596171898
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2007,101,-1.212166857196513
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2008,92,-1.1061902375683956
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2009,88,-1.2619395418137391
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2010,88,-1.543236903401738
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2011,89,-1.2797519533565163
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2012,91,-0.9146857439725484
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2013,94,-0.888567141646497
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2014,97,-0.9366985714736762
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2015,99,-0.7799855665477642
graded_floor_v3,Staten River Embayment and Central Carpentaria Basin (Great Artesian Basin),2016,100,-0.8284537282587052
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2002,114,-0.023087664801424185
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2003,113,-0.4077702600110299
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2004,111,-0.7842361705556921
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2005,109,-1.0102794877099572
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2006,105,-1.1393340728975885
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2007,101,-1.2465589476880372
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2008,92,-1.254700449231055
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2009,88,-1.3107016562084683
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2010,88,-0.7283730724971214
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2011,89,0.23600343378914931
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2012,91,0.5483024444097877
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2013,94,0.66915217396423
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2014,97,0.4659580252107123
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2015,99,0.6034747857055367
graded_floor_v3,Central Dharwar Craton Banded Gneiss Complex (Dharwar Craton Banded Gneiss Complex),2016,100,0.7779993195725018
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2002,114,-1.0618053503014708
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2003,113,-1.5984440639744466
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2004,111,-1.4959858563697621
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2005,109,-1.5305651350813685
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2006,105,-1.281377806765557
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2007,101,-1.1110214507507463
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2008,92,-1.038989924246776
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2009,88,-0.6762325184440702
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2010,88,-0.7923684470680825
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2011,89,-0.0006864846242914755
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2012,91,0.5531626768526609
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2013,94,0.49784630967269045
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2014,97,0.4048351621199229
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2015,99,0.05799617574411094
graded_floor_v3,Central Huaihe Plain (Huaihe River Basin),2016,100,-0.25391248873326344
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2002,114,-0.7199003577034793
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2003,113,-0.9272692600958229
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2004,111,-1.2785249781515071
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2005,109,-1.3657226704138652
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2006,105,-1.2988252255916668
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2007,101,-1.5080713000175021
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2008,92,-1.70479938858179
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2009,88,-1.7907905511532298
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2010,88,-1.3279990471332384
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2011,89,-0.9873907013969089
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2012,91,-1.122941961705491
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2013,94,-1.28281432443771
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2014,97,-1.356770672530023
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2015,99,-1.494105586604601
graded_floor_v3,Central Minnesota Surficial and Buried Sand and Gravel Aquifers,2016,100,-2.065997891739586
graded_floor_v3,Southern High Plains (High Plains),2002,114,-0.6561473294839911
graded_floor_v3,Southern High Plains (High Plains),2003,113,-1.0752816435134658
graded_floor_v3,Southern High Plains (High Plains),2004,111,-1.5988246743450794
graded_floor_v3,Southern High Plains (High Plains),2005,109,-0.8173629879043098
graded_floor_v3,Southern High Plains (High Plains),2006,105,-0.4162131580738337
graded_floor_v3,Southern High Plains (High Plains),2007,101,-0.27037754144151843
graded_floor_v3,Southern High Plains (High Plains),2008,92,0.07231385235375812
graded_floor_v3,Southern High Plains (High Plains),2009,88,0.25781812801039256
graded_floor_v3,Southern High Plains (High Plains),2010,88,0.2185199944854195
graded_floor_v3,Southern High Plains (High Plains),2011,89,0.02995332630344256
graded_floor_v3,Southern High Plains (High Plains),2012,91,-0.344745385306844
graded_floor_v3,Southern High Plains (High Plains),2013,94,-0.8308361313880385
graded_floor_v3,Southern High Plains (High Plains),2014,97,-1.2468284179420461
graded_floor_v3,Southern High Plains (High Plains),2015,99,-0.963933598361132
graded_floor_v3,Southern High Plains (High Plains),2016,100,-0.6728979386475389
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2002,114,-1.1452979639508685
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2003,113,-1.0219988844175332
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2004,111,-1.1025783088218317
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2005,109,-1.280732650944866
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2006,105,-1.3963819743948296
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2007,101,-1.2917022766752726
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2008,92,-1.3243802661794928
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2009,88,-1.6578590135616336
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2010,88,-1.937828958556328
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2011,89,-2.0969111631471833
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2012,91,-1.9479984305884892
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2013,94,-1.5178727638594423
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2014,97,-1.1167183337390318
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2015,99,-0.8966987537366882
graded_floor_v3,Southcentral Karoo Basin (Main Karoo Basin),2016,100,-0.617297576540367
graded_floor_v3,Central High Plains (High Plains),2002,114,-1.4772335511231534
graded_floor_v3,Central High Plains (High Plains),2003,113,-1.8275307658906434
graded_floor_v3,Central High Plains (High Plains),2004,111,-2.1387013734766622
graded_floor_v3,Central High Plains (High Plains),2005,109,-1.7123435755640144
graded_floor_v3,Central High Plains (High Plains),2006,105,-1.385202919715219
graded_floor_v3,Central High Plains (High Plains),2007,101,-1.2834997226934979
graded_floor_v3,Central High Plains (High Plains),2008,92,-1.0254845086803073
graded_floor_v3,Central High Plains (High Plains),2009,88,-0.7341653427757279
graded_floor_v3,Central High Plains (High Plains),2010,88,-0.6544403211253335
graded_floor_v3,Central High Plains (High Plains),2011,89,-0.8585539323344027
graded_floor_v3,Central High Plains (High Plains),2012,91,-1.219551689439534
graded_floor_v3,Central High Plains (High Plains),2013,94,-1.715505555917424
graded_floor_v3,Central High Plains (High Plains),2014,97,-1.8374586674121123
graded_floor_v3,Central High Plains (High Plains),2015,99,-1.645600786477046
graded_floor_v3,Central High Plains (High Plains),2016,100,-1.363698299545658
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2002,114,0.3209516095521318
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2003,113,0.4309130863080682
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2004,111,0.4601023782774736
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2005,109,0.07501306044326654
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2006,105,0.0696402074551465
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2007,101,0.025219258668502574
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2008,92,-0.2767813209075307
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2009,88,-0.6291922495104508
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2010,88,-0.9957624131053611
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2011,89,-0.7481578054339543
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2012,91,0.076591583220726
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2013,94,1.2056658229713986
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2014,97,1.8754423939652174
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2015,99,2.0271345297338392
graded_floor_v3,Lower Liaohe River Plain (Liaohe River Basin),2016,100,1.5523191596128103
graded_floor_v3,Wadi As-Sirhan Basin,2002,114,0.156776858041739
graded_floor_v3,Wadi As-Sirhan Basin,2003,113,0.05704191779706131
graded_floor_v3,Wadi As-Sirhan Basin,2004,111,0.027028604967107454
graded_floor_v3,Wadi As-Sirhan Basin,2005,109,0.06104550360919279
graded_floor_v3,Wadi As-Sirhan Basin,2006,105,0.10515307638945931
graded_floor_v3,Wadi As-Sirhan Basin,2007,101,0.17200283821592371
graded_floor_v3,Wadi As-Sirhan Basin,2008,92,0.21251606955222177
graded_floor_v3,Wadi As-Sirhan Basin,2009,88,0.22477538035144018
graded_floor_v3,Wadi As-Sirhan Basin,2010,88,0.3155026909499106
graded_floor_v3,Wadi As-Sirhan Basin,2011,89,0.30981998453125065
graded_floor_v3,Wadi As-Sirhan Basin,2012,91,0.2883718623140736
graded_floor_v3,Wadi As-Sirhan Basin,2013,94,0.26797464590378983
graded_floor_v3,Wadi As-Sirhan Basin,2014,97,0.2801250164243289
graded_floor_v3,Wadi As-Sirhan Basin,2015,99,0.2106337350559724
graded_floor_v3,Wadi As-Sirhan Basin,2016,100,0.09441234793872819
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2002,114,-1.1778132906263397
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2003,113,-1.3185375682682159
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2004,111,-1.4962783925181549
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2005,109,-1.522234603449082
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2006,105,-1.3931699882433728
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2007,101,-1.251746720831191
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2008,92,-1.1929249893581502
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2009,88,-0.9414393881258988
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2010,88,-0.721938901014321
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2011,89,-0.6578922338429992
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2012,91,-0.6671547327388092
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2013,94,-0.6638853998898886
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2014,97,-0.5186191391497007
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2015,99,-0.46880427073264586
graded_floor_v3,Eastern Saq Aquifer (Ram-Saq Aquifer System),2016,100,-0.5441003548780244
