centre,recipe_idx_per_centre,truncation,filter,gia_model,c20_treatment,c30_treatment,geocenter,spearman_rho_raw,n_aquifers,skill_score,abs_score,global_rank
JPL,55,60,G400,Caron_2018,original,original,GravIS,-0.392347786138257,31,0.392347786138257,0.392347786138257,1236
JPL,79,60,G500,Geruo_ICE5G_VM2,original,original,GravIS,-0.391942677427738,31,0.391942677427738,0.391942677427738,1237
JPL,58,60,G400,Peltier_ICE6G_D,replaced,original,none,-0.391740123072478,31,0.391740123072478,0.391740123072478,1238
JPL,421,96,Swenson_G300,none,original,replaced,GravIS,-0.391132460006699,31,0.391132460006699,0.391132460006699,1239
JPL,423,96,Swenson_G300,none,original,original,GravIS,-0.391132460006699,31,0.391132460006699,0.391132460006699,1240
CSR,396,96,G500,Geruo_ICE5G_VM2,original,replaced,none,-0.390727351296179,31,0.390727351296179,0.390727351296179,1241
CSR,562,96,DDK5,Caron_2018,replaced,original,none,-0.390727351296179,31,0.390727351296179,0.390727351296179,1242
GFZ,535,96,DDK3,Caron_2018,original,original,GravIS,-0.390727351296179,31,0.390727351296179,0.390727351296179,1243
GFZ,360,96,G400,Geruo_ICE5G_VM2,replaced,replaced,none,-0.38991713387514,31,0.38991713387514,0.38991713387514,1244
JPL,211,60,DDK3,Caron_2018,replaced,original,GravIS,-0.38930947080936,31,0.38930947080936,0.38930947080936,1245
JPL,204,60,DDK3,Geruo_ICE5G_VM2,original,replaced,none,-0.3891069164541,31,0.3891069164541,0.3891069164541,1246
JPL,206,60,DDK3,Geruo_ICE5G_VM2,original,original,none,-0.3891069164541,31,0.3891069164541,0.3891069164541,1247
GFZ,128,60,Swenson_G500,none,replaced,replaced,none,-0.3891069164541,31,0.3891069164541,0.3891069164541,1248
GFZ,130,60,Swenson_G500,none,replaced,original,none,-0.3891069164541,31,0.3891069164541,0.3891069164541,1249
CSR,340,96,G300,Caron_2018,original,replaced,none,-0.388701807743581,31,0.388701807743581,0.388701807743581,1250
CSR,342,96,G300,Caron_2018,original,original,none,-0.388701807743581,31,0.388701807743581,0.388701807743581,1251
JPL,495,96,DDK2,Geruo_ICE5G_VM2,original,original,GravIS,-0.388701807743581,31,0.388701807743581,0.388701807743581,1252
JPL,40,60,G400,Geruo_ICE5G_VM2,replaced,replaced,none,-0.388499253388321,31,0.388499253388321,0.388499253388321,1253
JPL,42,60,G400,Geruo_ICE5G_VM2,replaced,original,none,-0.388499253388321,31,0.388499253388321,0.388499253388321,1254
CSR,55,60,G400,Caron_2018,original,original,GravIS,-0.388296699033061,31,0.388296699033061,0.388296699033061,1255
GFZ,400,96,G500,Caron_2018,replaced,replaced,none,-0.388296699033061,31,0.388296699033061,0.388296699033061,1256
GFZ,189,60,DDK2,Peltier_ICE6G_D,original,replaced,GravIS,-0.388094144677801,31,0.388094144677801,0.388094144677801,1257
GFZ,60,60,G400,Peltier_ICE6G_D,original,replaced,none,-0.387486481612022,31,0.387486481612022,0.387486481612022,1258
JPL,382,96,G400,Peltier_ICE6G_D,original,original,none,-0.387283927256762,31,0.387283927256762,0.387283927256762,1259
GFZ,80,60,G500,Caron_2018,replaced,replaced,none,-0.387283927256762,31,0.387283927256762,0.387283927256762,1260
CSR,448,96,Swenson_G500,none,replaced,replaced,none,-0.386878818546242,31,0.386878818546242,0.386878818546242,1261
CSR,450,96,Swenson_G500,none,replaced,original,none,-0.386878818546242,31,0.386878818546242,0.386878818546242,1262
JPL,22,60,G300,Caron_2018,original,original,none,-0.386676264190983,31,0.386676264190983,0.386676264190983,1263
CSR,366,96,G400,Geruo_ICE5G_VM2,original,original,none,-0.386271155480463,31,0.386271155480463,0.386271155480463,1264
JPL,380,96,G400,Peltier_ICE6G_D,original,replaced,none,-0.385663492414684,31,0.385663492414684,0.385663492414684,1265
JPL,101,60,Swenson_G300,none,original,replaced,GravIS,-0.385460938059424,31,0.385460938059424,0.385460938059424,1266
GFZ,76,60,G500,Geruo_ICE5G_VM2,original,replaced,none,-0.385460938059424,31,0.385460938059424,0.385460938059424,1267
GFZ,78,60,G500,Geruo_ICE5G_VM2,original,original,none,-0.385460938059424,31,0.385460938059424,0.385460938059424,1268
GFZ,396,96,G500,Geruo_ICE5G_VM2,original,replaced,none,-0.385460938059424,31,0.385460938059424,0.385460938059424,1269
GFZ,398,96,G500,Geruo_ICE5G_VM2,original,original,none,-0.385460938059424,31,0.385460938059424,0.385460938059424,1270
CSR,46,60,G400,Geruo_ICE5G_VM2,original,original,none,-0.385258383704164,31,0.385258383704164,0.385258383704164,1271
CSR,76,60,G500,Geruo_ICE5G_VM2,original,replaced,none,-0.385055829348904,31,0.385055829348904,0.385055829348904,1272
CSR,78,60,G500,Geruo_ICE5G_VM2,original,original,none,-0.385055829348904,31,0.385055829348904,0.385055829348904,1273
JPL,360,96,G400,Geruo_ICE5G_VM2,replaced,replaced,none,-0.385055829348904,31,0.385055829348904,0.385055829348904,1274
JPL,362,96,G400,Geruo_ICE5G_VM2,replaced,original,none,-0.385055829348904,31,0.385055829348904,0.385055829348904,1275
JPL,364,96,G400,Geruo_ICE5G_VM2,original,replaced,none,-0.385055829348904,31,0.385055829348904,0.385055829348904,1276
JPL,366,96,G400,Geruo_ICE5G_VM2,original,original,none,-0.385055829348904,31,0.385055829348904,0.385055829348904,1277
GFZ,366,96,G400,Geruo_ICE5G_VM2,original,original,none,-0.384853274993644,31,0.384853274993644,0.384853274993644,1278
JPL,529,96,DDK3,Caron_2018,replaced,replaced,GravIS,-0.384650720638385,31,0.384650720638385,0.384650720638385,1279
GFZ,394,96,G500,Geruo_ICE5G_VM2,replaced,original,none,-0.384650720638385,31,0.384650720638385,0.384650720638385,1280
JPL,520,96,DDK3,Geruo_ICE5G_VM2,replaced,replaced,none,-0.384245611927865,31,0.384245611927865,0.384245611927865,1281
JPL,44,60,G400,Geruo_ICE5G_VM2,original,replaced,none,-0.384043057572605,31,0.384043057572605,0.384043057572605,1282
JPL,46,60,G400,Geruo_ICE5G_VM2,original,original,none,-0.384043057572605,31,0.384043057572605,0.384043057572605,1283
JPL,128,60,Swenson_G500,none,replaced,replaced,none,-0.384043057572605,31,0.384043057572605,0.384043057572605,1284
JPL,130,60,Swenson_G500,none,replaced,original,none,-0.384043057572605,31,0.384043057572605,0.384043057572605,1285
JPL,448,96,Swenson_G500,none,replaced,replaced,none,-0.384043057572605,31,0.384043057572605,0.384043057572605,1286
JPL,450,96,Swenson_G500,none,replaced,original,none,-0.384043057572605,31,0.384043057572605,0.384043057572605,1287
GFZ,402,96,G500,Caron_2018,replaced,original,none,-0.383637948862086,31,0.383637948862086,0.383637948862086,1288
JPL,103,60,Swenson_G300,none,original,original,GravIS,-0.383435394506826,31,0.383435394506826,0.383435394506826,1289
GFZ,86,60,G500,Caron_2018,original,original,none,-0.383232840151566,31,0.383232840151566,0.383232840151566,1290
JPL,533,96,DDK3,Caron_2018,original,replaced,GravIS,-0.383030285796306,31,0.383030285796306,0.383030285796306,1291
JPL,535,96,DDK3,Caron_2018,original,original,GravIS,-0.383030285796306,31,0.383030285796306,0.383030285796306,1292
GFZ,448,96,Swenson_G500,none,replaced,replaced,none,-0.383030285796306,31,0.383030285796306,0.383030285796306,1293
GFZ,450,96,Swenson_G500,none,replaced,original,none,-0.383030285796306,31,0.383030285796306,0.383030285796306,1294
CSR,560,96,DDK5,Caron_2018,replaced,replaced,none,-0.382625177085786,31,0.382625177085786,0.382625177085786,1295
JPL,97,60,Swenson_G300,none,replaced,replaced,GravIS,-0.382625177085786,31,0.382625177085786,0.382625177085786,1296
JPL,99,60,Swenson_G300,none,replaced,original,GravIS,-0.382625177085786,31,0.382625177085786,0.382625177085786,1297
JPL,56,60,G400,Peltier_ICE6G_D,replaced,replaced,none,-0.382422622730527,31,0.382422622730527,0.382422622730527,1298
CSR,364,96,G400,Geruo_ICE5G_VM2,original,replaced,none,-0.381612405309487,31,0.381612405309487,0.381612405309487,1299
GFZ,44,60,G400,Geruo_ICE5G_VM2,original,replaced,none,-0.381612405309487,31,0.381612405309487,0.381612405309487,1300
GFZ,46,60,G400,Geruo_ICE5G_VM2,original,original,none,-0.381612405309487,31,0.381612405309487,0.381612405309487,1301
GFZ,72,60,G500,Geruo_ICE5G_VM2,replaced,replaced,none,-0.381409850954228,31,0.381409850954228,0.381409850954228,1302
GFZ,42,60,G400,Geruo_ICE5G_VM2,replaced,original,none,-0.381207296598968,31,0.381207296598968,0.381207296598968,1303
JPL,171,60,DDK2,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.381004742243708,31,0.381004742243708,0.381004742243708,1304
GFZ,62,60,G400,Peltier_ICE6G_D,original,original,none,-0.381004742243708,31,0.381004742243708,0.381004742243708,1305
CSR,128,60,Swenson_G500,none,replaced,replaced,none,-0.380802187888448,31,0.380802187888448,0.380802187888448,1306
CSR,130,60,Swenson_G500,none,replaced,original,none,-0.380802187888448,31,0.380802187888448,0.380802187888448,1307
GFZ,215,60,DDK3,Caron_2018,original,original,GravIS,-0.380802187888448,31,0.380802187888448,0.380802187888448,1308
CSR,398,96,G500,Geruo_ICE5G_VM2,original,original,none,-0.380397079177929,31,0.380397079177929,0.380397079177929,1309
GFZ,209,60,DDK3,Caron_2018,replaced,replaced,GravIS,-0.380194524822669,31,0.380194524822669,0.380194524822669,1310
JPL,88,60,G500,Peltier_ICE6G_D,replaced,replaced,none,-0.379586861756889,31,0.379586861756889,0.379586861756889,1311
JPL,90,60,G500,Peltier_ICE6G_D,replaced,original,none,-0.379586861756889,31,0.379586861756889,0.379586861756889,1312
GFZ,84,60,G500,Caron_2018,original,replaced,none,-0.379586861756889,31,0.379586861756889,0.379586861756889,1313
GFZ,362,96,G400,Geruo_ICE5G_VM2,replaced,original,none,-0.379586861756889,31,0.379586861756889,0.379586861756889,1314
GFZ,406,96,G500,Caron_2018,original,original,none,-0.37897919869111,31,0.37897919869111,0.37897919869111,1315
GFZ,364,96,G400,Geruo_ICE5G_VM2,original,replaced,none,-0.37877664433585,31,0.37877664433585,0.37877664433585,1316
GFZ,416,96,Swenson_G300,none,replaced,replaced,none,-0.37877664433585,31,0.37877664433585,0.37877664433585,1317
GFZ,417,96,Swenson_G300,none,replaced,replaced,GravIS,-0.37877664433585,31,0.37877664433585,0.37877664433585,1318
GFZ,418,96,Swenson_G300,none,replaced,original,none,-0.37877664433585,31,0.37877664433585,0.37877664433585,1319
GFZ,419,96,Swenson_G300,none,replaced,original,GravIS,-0.37877664433585,31,0.37877664433585,0.37877664433585,1320
CSR,94,60,G500,Peltier_ICE6G_D,original,original,none,-0.37857408998059,31,0.37857408998059,0.37857408998059,1321
CSR,412,96,G500,Peltier_ICE6G_D,original,replaced,none,-0.37857408998059,31,0.37857408998059,0.37857408998059,1322
CSR,414,96,G500,Peltier_ICE6G_D,original,original,none,-0.37857408998059,31,0.37857408998059,0.37857408998059,1323
JPL,173,60,DDK2,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.377966426914811,31,0.377966426914811,0.377966426914811,1324
JPL,175,60,DDK2,Geruo_ICE5G_VM2,original,original,GravIS,-0.377966426914811,31,0.377966426914811,0.377966426914811,1325
JPL,452,96,Swenson_G500,none,original,replaced,none,-0.377966426914811,31,0.377966426914811,0.377966426914811,1326
JPL,454,96,Swenson_G500,none,original,original,none,-0.377966426914811,31,0.377966426914811,0.377966426914811,1327
GFZ,82,60,G500,Caron_2018,replaced,original,none,-0.377966426914811,31,0.377966426914811,0.377966426914811,1328
JPL,489,96,DDK2,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.377763872559551,31,0.377763872559551,0.377763872559551,1329
JPL,491,96,DDK2,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.377763872559551,31,0.377763872559551,0.377763872559551,1330
JPL,493,96,DDK2,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.377763872559551,31,0.377763872559551,0.377763872559551,1331
GFZ,392,96,G500,Geruo_ICE5G_VM2,replaced,replaced,none,-0.377763872559551,31,0.377763872559551,0.377763872559551,1332
JPL,92,60,G500,Peltier_ICE6G_D,original,replaced,none,-0.377561318204291,31,0.377561318204291,0.377561318204291,1333
JPL,94,60,G500,Peltier_ICE6G_D,original,original,none,-0.377561318204291,31,0.377561318204291,0.377561318204291,1334
JPL,215,60,DDK3,Caron_2018,original,original,GravIS,-0.377156209493771,31,0.377156209493771,0.377156209493771,1335
GFZ,97,60,Swenson_G300,none,replaced,replaced,GravIS,-0.376953655138512,31,0.376953655138512,0.376953655138512,1336
GFZ,99,60,Swenson_G300,none,replaced,original,GravIS,-0.376953655138512,31,0.376953655138512,0.376953655138512,1337
GFZ,404,96,G500,Caron_2018,original,replaced,none,-0.376953655138512,31,0.376953655138512,0.376953655138512,1338
JPL,378,96,G400,Peltier_ICE6G_D,replaced,original,none,-0.375333220296433,31,0.375333220296433,0.375333220296433,1339
GFZ,372,96,G400,Caron_2018,original,replaced,none,-0.375333220296433,31,0.375333220296433,0.375333220296433,1340
GFZ,374,96,G400,Caron_2018,original,original,none,-0.375333220296433,31,0.375333220296433,0.375333220296433,1341
JPL,209,60,DDK3,Caron_2018,replaced,replaced,GravIS,-0.374725557230654,31,0.374725557230654,0.374725557230654,1342
CSR,92,60,G500,Peltier_ICE6G_D,original,replaced,none,-0.374523002875394,31,0.374523002875394,0.374523002875394,1343
JPL,132,60,Swenson_G500,none,original,replaced,none,-0.374320448520134,31,0.374320448520134,0.374320448520134,1344
JPL,134,60,Swenson_G500,none,original,original,none,-0.374320448520134,31,0.374320448520134,0.374320448520134,1345
JPL,376,96,G400,Peltier_ICE6G_D,replaced,replaced,none,-0.374320448520134,31,0.374320448520134,0.374320448520134,1346
GFZ,52,60,G400,Caron_2018,original,replaced,none,-0.374117894164874,31,0.374117894164874,0.374117894164874,1347
GFZ,54,60,G400,Caron_2018,original,original,none,-0.374117894164874,31,0.374117894164874,0.374117894164874,1348
GFZ,40,60,G400,Geruo_ICE5G_VM2,replaced,replaced,none,-0.373510231099095,31,0.373510231099095,0.373510231099095,1349
GFZ,211,60,DDK3,Caron_2018,replaced,original,GravIS,-0.373510231099095,31,0.373510231099095,0.373510231099095,1350
GFZ,213,60,DDK3,Caron_2018,original,replaced,GravIS,-0.373105122388575,31,0.373105122388575,0.373105122388575,1351
GFZ,369,96,G400,Caron_2018,replaced,replaced,GravIS,-0.372294904967536,31,0.372294904967536,0.372294904967536,1352
GFZ,371,96,G400,Caron_2018,replaced,original,GravIS,-0.372294904967536,31,0.372294904967536,0.372294904967536,1353
CSR,489,96,DDK2,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.371484687546497,31,0.371484687546497,0.371484687546497,1354
CSR,491,96,DDK2,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.371484687546497,31,0.371484687546497,0.371484687546497,1355
CSR,493,96,DDK2,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.371484687546497,31,0.371484687546497,0.371484687546497,1356
CSR,495,96,DDK2,Geruo_ICE5G_VM2,original,original,GravIS,-0.371484687546497,31,0.371484687546497,0.371484687546497,1357
CSR,200,60,DDK3,Geruo_ICE5G_VM2,replaced,replaced,none,-0.371282133191237,31,0.371282133191237,0.371282133191237,1358
CSR,202,60,DDK3,Geruo_ICE5G_VM2,replaced,original,none,-0.371282133191237,31,0.371282133191237,0.371282133191237,1359
CSR,336,96,G300,Caron_2018,replaced,replaced,none,-0.370877024480717,31,0.370877024480717,0.370877024480717,1360
CSR,338,96,G300,Caron_2018,replaced,original,none,-0.370877024480717,31,0.370877024480717,0.370877024480717,1361
CSR,454,96,Swenson_G500,none,original,original,none,-0.370269361414938,31,0.370269361414938,0.370269361414938,1362
JPL,52,60,G400,Caron_2018,original,replaced,none,-0.370269361414938,31,0.370269361414938,0.370269361414938,1363
JPL,540,96,DDK3,Peltier_ICE6G_D,original,replaced,none,-0.370269361414938,31,0.370269361414938,0.370269361414938,1364
JPL,542,96,DDK3,Peltier_ICE6G_D,original,original,none,-0.370269361414938,31,0.370269361414938,0.370269361414938,1365
CSR,132,60,Swenson_G500,none,original,replaced,none,-0.370066807059678,31,0.370066807059678,0.370066807059678,1366
CSR,97,60,Swenson_G300,none,replaced,replaced,GravIS,-0.369256589638639,31,0.369256589638639,0.369256589638639,1367
JPL,213,60,DDK3,Caron_2018,original,replaced,GravIS,-0.369054035283379,31,0.369054035283379,0.369054035283379,1368
CSR,134,60,Swenson_G500,none,original,original,none,-0.368648926572859,31,0.368648926572859,0.368648926572859,1369
JPL,412,96,G500,Peltier_ICE6G_D,original,replaced,none,-0.368648926572859,31,0.368648926572859,0.368648926572859,1370
JPL,414,96,G500,Peltier_ICE6G_D,original,original,none,-0.368648926572859,31,0.368648926572859,0.368648926572859,1371
CSR,173,60,DDK2,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.368446372217599,31,0.368446372217599,0.368446372217599,1372
CSR,204,60,DDK3,Geruo_ICE5G_VM2,original,replaced,none,-0.368446372217599,31,0.368446372217599,0.368446372217599,1373
CSR,206,60,DDK3,Geruo_ICE5G_VM2,original,original,none,-0.368446372217599,31,0.368446372217599,0.368446372217599,1374
CSR,211,60,DDK3,Caron_2018,replaced,original,GravIS,-0.368446372217599,31,0.368446372217599,0.368446372217599,1375
CSR,452,96,Swenson_G500,none,original,replaced,none,-0.366623383020261,31,0.366623383020261,0.366623383020261,1376
CSR,88,60,G500,Peltier_ICE6G_D,replaced,replaced,none,-0.366015719954482,31,0.366015719954482,0.366015719954482,1377
CSR,90,60,G500,Peltier_ICE6G_D,replaced,original,none,-0.366015719954482,31,0.366015719954482,0.366015719954482,1378
JPL,20,60,G300,Caron_2018,original,replaced,none,-0.365610611243962,31,0.365610611243962,0.365610611243962,1379
JPL,54,60,G400,Caron_2018,original,original,none,-0.365610611243962,31,0.365610611243962,0.365610611243962,1380
CSR,220,60,DDK3,Peltier_ICE6G_D,original,replaced,none,-0.365205502533442,31,0.365205502533442,0.365205502533442,1381
CSR,222,60,DDK3,Peltier_ICE6G_D,original,original,none,-0.365205502533442,31,0.365205502533442,0.365205502533442,1382
CSR,408,96,G500,Peltier_ICE6G_D,replaced,replaced,none,-0.365205502533442,31,0.365205502533442,0.365205502533442,1383
CSR,410,96,G500,Peltier_ICE6G_D,replaced,original,none,-0.365205502533442,31,0.365205502533442,0.365205502533442,1384
GFZ,102,60,Swenson_G300,none,original,original,none,-0.365002948178183,31,0.365002948178183,0.365002948178183,1385
GFZ,103,60,Swenson_G300,none,original,original,GravIS,-0.364597839467663,31,0.364597839467663,0.364597839467663,1386
CSR,209,60,DDK3,Caron_2018,replaced,replaced,GravIS,-0.364395285112403,31,0.364395285112403,0.364395285112403,1387
JPL,169,60,DDK2,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.364395285112403,31,0.364395285112403,0.364395285112403,1388
JPL,528,96,DDK3,Caron_2018,replaced,replaced,none,-0.364192730757143,31,0.364192730757143,0.364192730757143,1389
JPL,530,96,DDK3,Caron_2018,replaced,original,none,-0.364192730757143,31,0.364192730757143,0.364192730757143,1390
GFZ,101,60,Swenson_G300,none,original,replaced,GravIS,-0.364192730757143,31,0.364192730757143,0.364192730757143,1391
GFZ,421,96,Swenson_G300,none,original,replaced,GravIS,-0.363990176401884,31,0.363990176401884,0.363990176401884,1392
GFZ,423,96,Swenson_G300,none,original,original,GravIS,-0.363990176401884,31,0.363990176401884,0.363990176401884,1393
CSR,169,60,DDK2,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.363585067691364,31,0.363585067691364,0.363585067691364,1394
CSR,171,60,DDK2,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.363585067691364,31,0.363585067691364,0.363585067691364,1395
CSR,175,60,DDK2,Geruo_ICE5G_VM2,original,original,GravIS,-0.363179958980844,31,0.363179958980844,0.363179958980844,1396
GFZ,96,60,Swenson_G300,none,replaced,replaced,none,-0.362977404625585,31,0.362977404625585,0.362977404625585,1397
GFZ,98,60,Swenson_G300,none,replaced,original,none,-0.362977404625585,31,0.362977404625585,0.362977404625585,1398
CSR,99,60,Swenson_G300,none,replaced,original,GravIS,-0.362572295915065,31,0.362572295915065,0.362572295915065,1399
GFZ,139,60,Swenson_G500,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.362572295915065,31,0.362572295915065,0.362572295915065,1400
JPL,420,96,Swenson_G300,none,original,replaced,none,-0.362167187204545,31,0.362167187204545,0.362167187204545,1401
JPL,422,96,Swenson_G300,none,original,original,none,-0.362167187204545,31,0.362167187204545,0.362167187204545,1402
